City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City Description,Country,Date
262,Malakal,9.5334,31.6605,74.41,24,24,5.37,few clouds,SS,2022-02-04 03:20:01
263,Isangel,-19.55,169.2667,86.11,84,100,6.91,moderate rain,VU,2022-02-04 03:19:20
264,Marsh Harbour,26.5412,-77.0636,73.04,64,6,17.96,clear sky,BS,2022-02-04 03:20:02
265,Arlit,18.7369,7.3853,54.3,20,4,6.8,clear sky,NE,2022-02-04 03:20:03
266,At-Bashi,41.1702,75.8106,-3.06,76,35,2.98,scattered clouds,KG,2022-02-04 03:21:03
267,Luba,3.4568,8.5547,80.26,78,90,5.64,light rain,GQ,2022-02-04 03:18:09
268,Khorixas,-20.3667,14.9667,65.52,59,47,6.46,scattered clouds,NA,2022-02-04 03:21:03
269,Bosaso,11.2842,49.1816,70.14,76,5,2.91,clear sky,SO,2022-02-04 03:21:04
270,Pitimbu,-7.4706,-34.8086,79.39,76,97,12.82,overcast clouds,BR,2022-02-04 03:21:04
271,Hami,42.8,93.45,24.12,33,14,1.77,few clouds,CN,2022-02-04 03:21:05
272,Betioky,-23.7167,44.3833,71.47,70,0,5.57,clear sky,MG,2022-02-04 03:21:05
273,Ulladulla,-35.35,150.4667,71.1,70,83,13.06,broken clouds,AU,2022-02-04 03:21:05
274,Olinda,-8.0089,-34.8553,82.13,69,40,8.05,scattered clouds,BR,2022-02-04 03:21:06
275,Canon City,38.441,-105.2424,14.14,82,0,3.0,clear sky,US,2022-02-04 03:21:06
276,Vila Velha,-20.3297,-40.2925,75.15,95,40,6.91,light rain,BR,2022-02-04 03:21:07
277,Huamachuco,-7.8,-78.0667,51.08,89,97,2.26,light rain,PE,2022-02-04 03:21:07
278,Alice Springs,-23.7,133.8833,76.55,33,98,13.8,overcast clouds,AU,2022-02-04 03:16:42
279,Maceio,-9.6658,-35.7353,76.44,88,20,2.3,few clouds,BR,2022-02-04 03:21:08
280,Palasa,18.7667,84.4167,74.48,71,96,8.1,overcast clouds,IN,2022-02-04 03:21:08
281,Little Current,45.9793,-81.9248,1.49,79,100,9.66,overcast clouds,CA,2022-02-04 03:21:08
282,Los Llanos De Aridane,28.6585,-17.9182,61.12,65,0,7.0,clear sky,ES,2022-02-04 03:21:09
283,Egvekinot,66.3167,-179.1667,-7.19,74,1,18.01,clear sky,RU,2022-02-04 03:21:09
284,Nykoping,58.753,17.0079,35.89,100,100,13.8,overcast clouds,SE,2022-02-04 03:21:09
285,Palmer,42.1584,-72.3287,46.65,88,100,3.44,moderate rain,US,2022-02-04 03:21:10
286,Lasa,46.6166,10.7002,31.3,63,35,3.36,scattered clouds,IT,2022-02-04 03:21:10
287,Marsabit,2.3284,37.9899,70.47,39,100,11.41,overcast clouds,KE,2022-02-04 03:21:11
288,Yerbogachen,61.2767,108.0108,7.57,95,100,4.27,overcast clouds,RU,2022-02-04 03:21:11
289,Carahue,-38.7,-73.1667,59.92,91,64,4.76,broken clouds,CL,2022-02-04 03:21:11
290,Gat,31.61,34.7642,53.4,5,9,12.97,clear sky,IL,2022-02-04 03:16:25
291,Port Macquarie,-31.4333,152.9167,75.88,68,49,18.19,scattered clouds,AU,2022-02-04 03:21:12
292,Liepaja,56.5419,21.0367,32.05,93,100,9.22,overcast clouds,LV,2022-02-04 03:21:12
293,Aklavik,68.2191,-135.0107,-24.88,99,15,7.52,few clouds,CA,2022-02-04 03:21:12
294,Sawakin,19.1059,37.3321,75.72,86,100,16.98,overcast clouds,SD,2022-02-04 03:21:13
295,Nongpoh,25.9,91.8833,56.77,56,90,5.99,light rain,IN,2022-02-04 03:21:13
296,Port-Gentil,-0.7193,8.7815,79.63,79,100,6.89,overcast clouds,GA,2022-02-04 03:21:14
297,Hobyo,5.3505,48.5268,74.66,76,56,14.81,broken clouds,SO,2022-02-04 03:21:14
298,Ust-Tsilma,65.441,52.1498,10.02,98,100,3.02,overcast clouds,RU,2022-02-04 03:21:14
299,Zabid,14.1951,43.3152,73.51,65,1,5.79,clear sky,YE,2022-02-04 03:21:15
300,Dunedin,-45.8742,170.5036,50.7,96,100,4.94,overcast clouds,NZ,2022-02-04 03:19:16
301,San Ignacio,17.1561,-89.0714,73.54,94,0,3.44,clear sky,BZ,2022-02-04 03:21:15
302,Calvinia,-31.4707,19.776,61.39,70,0,3.71,clear sky,ZA,2022-02-04 03:21:15
303,Brae,60.3964,-1.353,37.31,53,100,32.77,overcast clouds,GB,2022-02-04 03:21:16
304,Westport,41.1415,-73.3579,50.2,97,100,4.61,moderate rain,US,2022-02-04 03:21:16
305,Samarai,-10.6167,150.6667,83.59,73,91,7.56,overcast clouds,PG,2022-02-04 03:21:17
306,Minbu,20.1833,94.8833,72.7,40,1,9.73,clear sky,MM,2022-02-04 03:21:17
307,Zabaykalsk,49.6333,117.3167,-7.55,86,13,7.92,few clouds,RU,2022-02-04 03:21:17
308,Beringovskiy,63.05,179.3167,0.3,78,100,18.1,overcast clouds,RU,2022-02-04 03:16:28
309,Inta,66.0317,60.1659,14.45,96,100,5.97,overcast clouds,RU,2022-02-04 03:21:18
310,Frontera,26.9333,-101.45,32.32,81,83,3.0,broken clouds,MX,2022-02-04 03:21:18
311,Port-Cartier,50.0334,-66.8654,3.74,77,100,7.31,overcast clouds,CA,2022-02-04 03:21:18
312,Andros Town,24.7,-77.7667,71.56,68,17,19.64,few clouds,BS,2022-02-04 03:17:20
313,Roebourne,-20.7833,117.1333,92.79,42,74,12.24,broken clouds,AU,2022-02-04 03:21:19
314,Chapais,49.7834,-74.8492,-25.22,100,41,2.1,scattered clouds,CA,2022-02-04 03:12:54
315,Dingle,10.9995,122.6711,80.76,79,81,16.53,broken clouds,PH,2022-02-04 03:17:52
316,Vargashi,55.3556,65.8467,21.18,80,100,15.66,overcast clouds,RU,2022-02-04 03:22:20
317,Malibu,34.005,-118.8101,61.36,48,6,1.01,clear sky,US,2022-02-04 03:22:20
318,Denpasar,-8.65,115.2167,76.66,94,75,8.05,broken clouds,ID,2022-02-04 03:22:20
319,Synya,65.3718,58.0387,15.01,96,100,5.35,overcast clouds,RU,2022-02-04 03:22:21
320,Guarapari,-20.6667,-40.4975,75.09,90,100,2.84,overcast clouds,BR,2022-02-04 03:22:21
321,Hervey Bay,-25.2986,152.8535,88.03,64,84,24.18,light rain,AU,2022-02-04 03:22:21
322,Ukiah,39.1502,-123.2078,53.65,76,0,0.0,clear sky,US,2022-02-04 03:22:22
323,Kamensk-Uralskiy,56.4185,61.9329,28.4,96,100,10.71,light snow,RU,2022-02-04 03:22:22
324,Morehead,37.2711,-87.1764,27.0,95,100,3.0,overcast clouds,US,2022-02-04 03:22:23
325,Beyla,8.6833,-8.6333,65.57,15,1,2.77,clear sky,GN,2022-02-04 03:22:23
326,Alvdal,62.1077,10.6307,26.44,95,100,11.39,light snow,NO,2022-02-04 03:22:23
327,Atar,20.5169,-13.0499,65.68,16,0,6.91,clear sky,MR,2022-02-04 03:22:24
328,Thika,-1.0333,37.0693,62.71,73,100,3.91,overcast clouds,KE,2022-02-04 03:22:24
329,Conceicao Do Mato Dentro,-19.0372,-43.425,66.97,96,95,1.5,overcast clouds,BR,2022-02-04 03:22:24
330,Seoul,37.5683,126.9778,31.51,37,0,10.36,clear sky,KR,2022-02-04 03:19:18
331,Belmonte,-15.8631,-38.8828,79.3,81,93,5.28,overcast clouds,BR,2022-02-04 03:22:25
332,Presidencia Roque Saenz Pena,-26.7852,-60.4388,74.25,76,16,6.76,few clouds,AR,2022-02-04 03:22:25
333,Batemans Bay,-35.7167,150.1833,70.99,69,59,11.59,light rain,AU,2022-02-04 03:22:26
334,Ostrovnoy,68.0531,39.5131,12.72,96,100,4.45,overcast clouds,RU,2022-02-04 03:22:26
335,Hailar,49.2,119.7,-9.81,86,20,4.68,few clouds,CN,2022-02-04 03:22:26
336,Henties Bay,-22.116,14.2845,65.86,88,6,5.91,clear sky,NA,2022-02-04 03:22:27
337,Ossora,59.2353,163.0719,13.82,82,100,9.95,overcast clouds,RU,2022-02-04 03:22:27
338,Gobabis,-22.45,18.9667,67.46,47,21,7.61,few clouds,NA,2022-02-04 03:22:27
339,Saint-Leu,-21.15,55.2833,79.63,82,100,10.22,light rain,RE,2022-02-04 03:22:28
340,Le Port,-20.9373,55.2919,80.56,85,100,28.21,moderate rain,RE,2022-02-04 03:22:28
341,Weihai,37.5017,122.1136,28.36,63,98,12.44,overcast clouds,CN,2022-02-04 03:22:29
342,Goderich,43.7501,-81.7165,14.92,73,100,10.36,overcast clouds,CA,2022-02-04 03:22:29
343,Tricase,39.9304,18.3553,38.82,62,59,8.7,broken clouds,IT,2022-02-04 03:22:29
344,Baiyin,36.5583,104.2081,23.88,29,68,2.95,broken clouds,CN,2022-02-04 03:22:30
345,Manggar,-2.8833,108.2667,85.26,63,39,2.24,scattered clouds,ID,2022-02-04 03:22:30
346,Glendive,47.1053,-104.7125,14.63,80,100,12.66,overcast clouds,US,2022-02-04 03:22:30
347,Kahului,20.8947,-156.47,81.66,65,0,17.27,clear sky,US,2022-02-04 03:22:31
348,Santa Cruz,-17.8,-63.1667,74.66,94,40,6.91,scattered clouds,BO,2022-02-04 03:19:05
349,Guerrero Negro,27.9769,-114.0611,59.18,30,0,15.28,clear sky,MX,2022-02-04 03:22:31
350,Wilmington,34.2257,-77.9447,64.94,86,20,10.36,few clouds,US,2022-02-04 03:21:30
351,Buraydah,26.326,43.975,63.37,65,3,9.82,clear sky,SA,2022-02-04 03:12:53
352,Talaya,61.3833,152.75,-12.73,94,44,5.77,scattered clouds,RU,2022-02-04 03:22:29
353,Anloga,5.7947,0.8973,79.02,81,0,6.02,light rain,GH,2022-02-04 03:22:32
354,Lavrentiya,65.5833,-171.0,1.08,56,0,22.12,clear sky,RU,2022-02-04 03:22:32
355,Quimper,48.0,-4.1,50.61,93,100,3.44,overcast clouds,FR,2022-02-04 03:22:33
356,Ilulissat,69.2167,-51.1,23.02,50,100,11.5,overcast clouds,GL,2022-02-04 03:22:33
357,Mayumba,-3.432,10.6554,74.98,89,100,2.93,overcast clouds,GA,2022-02-04 03:22:34
358,Corinto,37.9407,22.9573,43.68,64,15,3.69,few clouds,GR,2022-02-04 03:22:34
359,Coahuayana,18.7333,-103.6833,67.69,79,12,2.8,few clouds,MX,2022-02-04 03:22:34
360,Te Anau,-45.4167,167.7167,48.34,97,100,3.22,moderate rain,NZ,2022-02-04 03:23:35
361,Bonavista,48.6499,-53.1147,38.12,89,100,27.2,overcast clouds,CA,2022-02-04 03:23:35
362,Gidole,5.65,37.3667,58.84,46,96,3.85,overcast clouds,ET,2022-02-04 03:23:35
363,Rio Blanco,18.8333,-97.15,62.55,90,29,0.89,scattered clouds,MX,2022-02-04 03:23:36
364,Talavera De La Reina,39.9635,-4.8308,45.07,86,99,3.42,overcast clouds,ES,2022-02-04 03:23:36
365,Santa Cruz Del Sur,20.7147,-77.9956,75.22,78,24,16.87,few clouds,CU,2022-02-04 03:23:37
366,Sisimiut,66.9395,-53.6735,10.69,76,85,30.44,overcast clouds,GL,2022-02-04 03:23:37
367,Seymchan,62.8833,152.4333,-14.1,89,12,5.12,few clouds,RU,2022-02-04 03:23:37
368,Kenai,60.5544,-151.2583,25.14,93,100,19.57,light snow,US,2022-02-04 03:23:38
369,Jamame,0.0722,42.7506,76.55,86,100,13.04,overcast clouds,SO,2022-02-04 03:23:38
370,Lyuban,52.7985,28.0048,5.18,100,94,1.52,overcast clouds,BY,2022-02-04 03:23:38
371,Sioux Lookout,50.1001,-91.917,-9.02,76,75,2.3,broken clouds,CA,2022-02-04 03:23:39
372,Skibbereen,51.55,-9.2667,42.12,72,100,15.32,overcast clouds,IE,2022-02-04 03:23:39
373,Sydney Mines,46.2367,-60.2177,40.24,95,100,5.01,light rain,CA,2022-02-04 03:23:39
374,Torbay,47.6666,-52.7314,37.76,89,100,24.16,overcast clouds,CA,2022-02-04 03:23:40
375,Sobolevo,54.4299,31.8996,5.0,100,93,6.51,overcast clouds,RU,2022-02-04 03:23:40
376,Ahvaz,31.3203,48.6693,53.55,82,0,4.61,clear sky,IR,2022-02-04 03:23:40
377,Birao,10.2849,22.7882,67.53,23,14,3.04,few clouds,CF,2022-02-04 03:23:41
378,Lunenburg,44.3835,-64.3155,39.52,98,100,3.09,overcast clouds,CA,2022-02-04 03:19:02
379,Banda Aceh,5.5577,95.3222,83.46,67,60,9.93,broken clouds,ID,2022-02-04 03:23:41
380,Pangai,-19.8,-174.35,84.31,70,75,6.91,broken clouds,TO,2022-02-04 03:22:20
381,Vilhena,-12.7406,-60.1458,68.32,99,99,2.93,overcast clouds,BR,2022-02-04 03:23:42
382,Makakilo City,21.3469,-158.0858,79.12,45,0,9.22,clear sky,US,2022-02-04 03:23:42
383,Shu,43.5983,73.7614,30.18,83,5,1.9,clear sky,KZ,2022-02-04 03:23:42
384,Poronaysk,49.2167,143.1167,17.29,73,100,7.9,overcast clouds,RU,2022-02-04 03:23:43
385,Vadlapudi,14.3167,79.8,74.19,74,61,5.21,broken clouds,IN,2022-02-04 03:23:43
386,Mount Pleasant,32.7941,-79.8626,69.01,88,0,1.01,clear sky,US,2022-02-04 03:23:43
387,Hualmay,-11.0964,-77.6139,70.56,82,83,8.48,broken clouds,PE,2022-02-04 03:20:29
388,Merrill,45.1805,-89.6835,-2.43,78,0,0.0,clear sky,US,2022-02-04 03:23:44
389,Srednekolymsk,67.45,153.6833,-28.77,99,43,1.74,scattered clouds,RU,2022-02-04 03:23:44
390,Bossier City,32.516,-93.7321,34.29,84,100,11.5,overcast clouds,US,2022-02-04 03:23:45
391,Sulina,45.1559,29.6536,29.77,70,2,10.42,clear sky,RO,2022-02-04 03:23:45
392,Bandar-E Lengeh,26.5579,54.8807,59.11,77,0,4.61,clear sky,IR,2022-02-04 03:22:52
393,Panzhihua,26.5851,101.7128,55.06,53,4,0.49,clear sky,CN,2022-02-04 03:22:21
394,Rajula,21.05,71.4333,63.99,36,10,4.14,clear sky,IN,2022-02-04 03:23:45
395,Klaksvik,62.2266,-6.589,36.52,81,99,49.82,overcast clouds,FO,2022-02-04 03:23:46
396,Madras,13.0878,80.2785,78.78,85,20,3.44,mist,IN,2022-02-04 03:23:29
397,Ahipara,-35.1667,173.1667,77.23,69,66,14.2,broken clouds,NZ,2022-02-04 03:23:46
398,Aguimes,27.9054,-15.4461,65.03,49,0,8.05,clear sky,ES,2022-02-04 03:23:47
399,Kushiro,42.975,144.3747,29.35,50,20,3.44,few clouds,JP,2022-02-04 03:23:47
400,Tanete,-3.9443,119.7848,87.82,60,75,9.62,broken clouds,ID,2022-02-04 03:23:47
401,Osa,57.2829,55.4567,23.83,97,100,4.12,snow,RU,2022-02-04 03:23:48
402,Parana,-31.732,-60.5238,74.57,91,0,5.12,clear sky,AR,2022-02-04 03:21:01
403,Padang,-0.9492,100.3543,84.25,70,92,2.55,overcast clouds,ID,2022-02-04 03:21:48
404,Ambulu,-8.345,113.6058,84.2,67,97,4.65,overcast clouds,ID,2022-02-04 03:23:48
405,Caconda,-13.7333,15.0667,57.25,85,100,2.62,overcast clouds,AO,2022-02-04 03:23:49
406,Fortuna,40.5982,-124.1573,47.19,90,0,0.0,clear sky,US,2022-02-04 03:21:40
407,Krabi,8.0726,98.9105,86.99,74,40,5.75,scattered clouds,TH,2022-02-04 03:24:49
408,Inhambane,-23.865,35.3833,75.85,87,3,1.77,clear sky,MZ,2022-02-04 03:24:50
409,Shilka,51.85,116.0333,-6.11,82,5,1.05,clear sky,RU,2022-02-04 03:24:50
410,Amalapuram,16.5833,82.0167,75.58,67,18,4.25,few clouds,IN,2022-02-04 03:24:51
411,Homer,59.6425,-151.5483,30.09,86,100,12.66,light snow,US,2022-02-04 03:24:07
412,Kutum,14.2,24.6667,56.25,17,1,13.85,clear sky,SD,2022-02-04 03:24:51
413,Riyadh,24.6877,46.7219,57.34,37,19,4.59,few clouds,SA,2022-02-04 03:24:51
414,Stephenville,32.2207,-98.2023,18.25,86,100,0.0,overcast clouds,US,2022-02-04 03:24:52
415,Jiazi,22.8779,116.067,57.52,69,94,10.74,overcast clouds,CN,2022-02-04 03:24:52
416,Deputatskiy,69.3,139.9,-23.64,98,43,1.34,scattered clouds,RU,2022-02-04 03:24:53
417,Lircay,-12.9896,-74.7205,50.18,89,98,1.34,overcast clouds,PE,2022-02-04 03:24:53
418,Totness,5.8833,-56.3167,77.32,79,35,10.76,scattered clouds,SR,2022-02-04 03:24:53
419,Upington,-28.4478,21.2561,68.38,77,0,3.44,clear sky,ZA,2022-02-04 03:24:54
420,Kukushtan,57.6464,56.4952,20.82,98,100,3.11,overcast clouds,RU,2022-02-04 03:24:54
421,Altea,38.5989,-0.0514,61.63,44,37,1.01,scattered clouds,ES,2022-02-04 03:24:54
422,Hambantota,6.1241,81.1185,80.94,89,20,2.3,few clouds,LK,2022-02-04 03:24:55
423,Songea,-10.6833,35.65,63.16,98,100,2.93,overcast clouds,TZ,2022-02-04 03:24:55
424,Tilichiki,60.4667,166.1,4.28,79,100,9.71,overcast clouds,RU,2022-02-04 03:24:55
425,Paamiut,61.994,-49.6678,23.99,81,100,39.71,snow,GL,2022-02-04 03:22:54
426,Rafai,4.95,23.9167,70.79,35,45,1.57,scattered clouds,CF,2022-02-04 03:24:56
427,Comodoro Rivadavia,-45.8667,-67.5,58.86,100,40,4.61,scattered clouds,AR,2022-02-04 03:24:56
428,Panaba,21.2833,-88.2667,72.46,89,0,8.72,clear sky,MX,2022-02-04 03:21:17
429,Tomatlan,19.9333,-105.25,65.05,81,81,1.79,broken clouds,MX,2022-02-04 03:24:57
430,Boone,39.0334,-92.3335,17.26,84,74,1.99,broken clouds,US,2022-02-04 03:24:13
431,Sorong,-0.8833,131.25,83.95,74,60,9.6,broken clouds,ID,2022-02-04 03:24:03
432,Erenhot,43.6475,111.9767,4.01,76,12,6.35,few clouds,CN,2022-02-04 03:21:36
433,Oranjemund,-28.55,16.4333,63.43,82,3,21.85,clear sky,NA,2022-02-04 03:23:45
434,Santa Lucia,27.9117,-15.5407,60.12,49,0,8.05,clear sky,ES,2022-02-04 03:24:58
435,Juneau,58.3019,-134.4197,28.45,88,100,0.0,snow,US,2022-02-04 03:22:00
436,Oussouye,12.485,-16.5469,68.18,72,0,5.75,clear sky,SN,2022-02-04 03:24:58
437,Gigmoto,13.7796,124.39,78.66,89,100,11.81,moderate rain,PH,2022-02-04 03:24:59
438,Bac Lieu,9.285,105.7244,84.83,61,20,23.91,few clouds,VN,2022-02-04 03:24:59
439,Poum,-20.2333,164.0167,82.42,85,89,14.05,light rain,NC,2022-02-04 03:24:59
440,Colombo,6.9319,79.8478,78.75,67,2,2.95,clear sky,LK,2022-02-04 03:25:00
441,Bombay,19.0144,72.8479,75.09,64,48,4.61,haze,IN,2022-02-04 03:23:32
442,Kashi,39.4547,75.9797,24.01,42,20,11.18,light snow,CN,2022-02-04 03:25:00
443,Malatya,38.5,38.0,30.25,93,75,2.3,light snow,TR,2022-02-04 03:21:29
444,Boyolangu,-8.1181,111.8935,81.57,74,100,1.05,overcast clouds,ID,2022-02-04 03:25:01
445,Laurel,39.0993,-76.8483,59.65,95,75,5.01,broken clouds,US,2022-02-04 03:21:39
446,Trincomalee,8.5711,81.2335,76.23,72,4,3.62,clear sky,LK,2022-02-04 03:25:01
447,Filingue,14.3521,3.3168,61.74,17,0,12.33,clear sky,NE,2022-02-04 03:25:02
448,Aswan,24.0934,32.907,52.5,38,0,8.46,clear sky,EG,2022-02-04 03:25:02
449,Dukat,62.55,155.55,-7.87,73,10,9.31,clear sky,RU,2022-02-04 03:25:02
450,Yumen,40.2833,97.2,17.44,30,86,12.44,overcast clouds,CN,2022-02-04 03:26:03
451,Richards Bay,-28.783,32.0377,75.7,95,94,8.9,moderate rain,ZA,2022-02-04 03:25:22
452,Pando,-34.7167,-55.95,73.49,88,100,0.0,overcast clouds,UY,2022-02-04 03:26:03
453,Remontnoye,46.5614,43.6501,34.21,90,100,5.53,overcast clouds,RU,2022-02-04 03:26:04
454,Lazaro Cardenas,17.9583,-102.2,72.16,75,0,4.32,clear sky,MX,2022-02-04 03:26:04
455,Acapulco,16.8634,-99.8901,78.62,73,0,6.91,clear sky,MX,2022-02-04 03:25:39
456,Miramar,25.9873,-80.2323,75.22,81,40,13.8,scattered clouds,US,2022-02-04 03:26:05
457,Iskateley,67.6803,53.1512,3.92,97,100,3.47,overcast clouds,RU,2022-02-04 03:26:05
458,Bathsheba,13.2167,-59.5167,75.81,73,20,11.5,few clouds,BB,2022-02-04 03:26:06
459,Benguela,-12.5763,13.4055,73.69,77,98,2.62,overcast clouds,AO,2022-02-04 03:26:06
460,Margate,51.3813,1.3862,49.96,84,100,20.8,overcast clouds,GB,2022-02-04 03:25:43
461,Rauma,61.1272,21.5113,10.44,91,96,12.26,overcast clouds,FI,2022-02-04 03:26:06
462,Algiers,36.7525,3.042,44.42,81,0,2.3,clear sky,DZ,2022-02-04 03:26:07
463,Tabou,4.423,-7.3528,77.45,86,10,3.09,light rain,CI,2022-02-04 03:26:07
464,Jam Sahib,26.2958,68.6292,48.22,26,0,0.72,clear sky,PK,2022-02-04 03:26:07
465,Vila Franca Do Campo,37.7167,-25.4333,59.41,82,100,11.43,overcast clouds,PT,2022-02-04 03:23:50
466,Reinosa,42.9996,-4.138,43.21,88,100,2.42,overcast clouds,ES,2022-02-04 03:26:08
467,Point Pedro,9.8167,80.2333,77.04,65,4,2.91,clear sky,LK,2022-02-04 03:26:08
468,Saint Anthony,45.0205,-93.218,1.33,65,0,0.0,clear sky,US,2022-02-04 03:26:09
469,Chernitsyno,51.5074,36.051,23.04,92,98,4.85,overcast clouds,RU,2022-02-04 03:26:09
470,Lakeside,30.13,-81.7682,69.98,77,75,1.01,broken clouds,US,2022-02-04 03:26:09
471,Freeport,40.6576,-73.5832,51.12,86,100,3.0,light rain,US,2022-02-04 03:25:10
472,Bengkulu,-3.8004,102.2655,79.25,80,98,2.98,overcast clouds,ID,2022-02-04 03:26:10
473,Mikhaylovka,50.06,43.2379,34.79,100,100,7.14,light snow,RU,2022-02-04 03:26:10
474,Antofagasta,-23.65,-70.4,65.48,79,6,4.43,clear sky,CL,2022-02-04 03:26:10
475,Codrington,-38.2667,141.9667,67.28,59,77,14.92,broken clouds,AU,2022-02-04 03:21:38
476,Sheregesh,52.9209,87.9869,5.9,98,96,2.39,overcast clouds,RU,2022-02-04 03:26:11
477,Eydhafushi,5.1033,73.0708,80.65,73,44,6.67,scattered clouds,MV,2022-02-04 03:26:11
478,Never,46.9896,3.159,40.75,94,100,5.37,overcast clouds,FR,2022-02-04 03:26:12
479,Ashqelon,31.6693,34.5715,54.41,63,7,20.54,clear sky,IL,2022-02-04 03:26:12
480,Luena,-11.7833,19.9167,61.47,99,100,3.42,overcast clouds,AO,2022-02-04 03:26:12
481,Manta,-0.95,-80.7333,76.78,83,40,1.14,scattered clouds,EC,2022-02-04 03:26:13
482,Christchurch,-43.5333,172.6333,64.9,86,75,1.99,light rain,NZ,2022-02-04 03:26:13
483,Bayir,37.2687,28.2167,41.52,93,66,9.19,broken clouds,TR,2022-02-04 03:26:14
484,Bozeman,45.6796,-111.0386,29.62,77,100,0.0,overcast clouds,US,2022-02-04 03:25:25
485,Arinos,-15.9169,-46.1056,70.03,94,53,0.74,broken clouds,BR,2022-02-04 03:26:14
486,Buala,-8.145,159.5921,77.31,89,100,5.61,light rain,SB,2022-02-04 03:26:15
487,Ornes,66.8689,13.7078,23.85,78,100,22.66,light snow,NO,2022-02-04 03:22:14
488,Kununurra,-15.7667,128.7333,87.78,70,40,11.5,scattered clouds,AU,2022-02-04 03:26:15
489,Fare,-16.7,-151.0167,81.18,71,1,14.25,clear sky,PF,2022-02-04 03:26:15
490,Dumas,35.8656,-101.9732,8.02,85,0,5.75,clear sky,US,2022-02-04 03:24:47
491,Pangody,65.85,74.4859,7.86,96,96,6.46,overcast clouds,RU,2022-02-04 03:26:16
492,Saint-Pierre,-21.3393,55.4781,80.24,84,100,19.39,light rain,RE,2022-02-04 03:25:02
493,Adre,13.4667,22.2,62.85,13,4,19.46,clear sky,TD,2022-02-04 03:26:16
494,Najran,17.4924,44.1277,52.45,34,5,5.41,clear sky,SA,2022-02-04 03:26:17
495,Mehamn,71.0357,27.8492,18.57,83,84,12.57,broken clouds,NO,2022-02-04 03:26:17
496,Bandarbeyla,9.4942,50.8122,72.19,71,5,12.21,clear sky,SO,2022-02-04 03:26:18
497,Kaitong,44.8135,123.15,6.4,69,18,7.61,few clouds,CN,2022-02-04 03:27:18
498,Namibe,-15.1961,12.1522,70.68,78,3,5.75,clear sky,AO,2022-02-04 03:27:18
499,Jati,24.3539,68.2671,64.76,64,0,8.63,clear sky,PK,2022-02-04 03:27:19
500,Salina,38.8403,-97.6114,16.84,61,0,5.75,clear sky,US,2022-02-04 03:23:45
501,Yozgat,39.5833,35.3333,30.0,94,100,2.35,overcast clouds,TR,2022-02-04 03:27:19
502,Sargatskoye,55.6101,73.4972,18.0,80,100,14.67,overcast clouds,RU,2022-02-04 03:27:20
503,Mbandaka,0.0487,18.2603,70.39,77,98,4.41,overcast clouds,CD,2022-02-04 03:27:20
504,Vanimo,-2.6741,141.3028,85.17,65,51,4.47,broken clouds,PG,2022-02-04 03:27:20
505,Tinogboc,12.0074,121.4122,79.32,83,98,26.6,overcast clouds,PH,2022-02-04 03:27:21
506,Arman,59.7,150.1667,11.66,71,96,11.05,overcast clouds,RU,2022-02-04 03:27:21
507,Goedereede,51.8175,3.9806,47.97,82,100,3.0,overcast clouds,NL,2022-02-04 03:27:21
508,Pochutla,15.7432,-96.4661,75.81,74,0,3.56,clear sky,MX,2022-02-04 03:27:22
509,Iqaluit,63.7506,-68.5145,-7.87,59,75,6.91,light snow,CA,2022-02-04 03:27:22
510,Eureka,40.8021,-124.1637,46.26,84,2,5.53,clear sky,US,2022-02-04 03:26:35
511,Oulainen,64.2667,24.8,-1.19,97,91,6.44,overcast clouds,FI,2022-02-04 03:27:23
512,Zaysan,47.4667,84.8667,-3.42,89,73,1.54,broken clouds,KZ,2022-02-04 03:27:23
513,Adrar,20.5022,-10.0711,60.08,21,0,9.93,clear sky,MR,2022-02-04 03:27:24
514,Dongzhen,22.3797,110.9389,54.84,69,98,6.15,overcast clouds,CN,2022-02-04 03:27:24
515,Jambi,-1.6,103.6167,83.28,74,55,3.96,broken clouds,ID,2022-02-04 03:26:35
516,Mocuba,-16.8392,36.9856,70.05,96,70,2.48,broken clouds,MZ,2022-02-04 03:27:25
517,Bara,10.3744,10.7288,62.22,21,49,8.14,scattered clouds,NG,2022-02-04 03:27:26
518,Rundu,-17.9333,19.7667,65.17,91,73,5.08,broken clouds,NA,2022-02-04 03:27:26
519,Rocha,-34.4833,-54.3333,69.96,98,100,3.71,light rain,UY,2022-02-04 03:23:26
520,Salalah,17.0151,54.0924,66.29,77,0,3.44,clear sky,OM,2022-02-04 03:27:27
521,Antalaha,-14.9003,50.2788,75.7,85,100,5.7,light rain,MG,2022-02-04 03:27:27
522,Binzhou,37.3667,118.0167,31.82,28,20,11.21,few clouds,CN,2022-02-04 03:27:27
523,Filadelfia,39.9523,-75.1638,54.27,92,100,4.0,overcast clouds,US,2022-02-04 03:23:46
524,Udomlya,57.8794,34.9925,-1.95,100,100,2.98,overcast clouds,RU,2022-02-04 03:27:28
525,Gondar,12.6,37.4667,60.21,44,90,3.98,overcast clouds,ET,2022-02-04 03:27:28
526,Cacapava Do Sul,-30.5122,-53.4914,67.51,89,100,5.23,moderate rain,BR,2022-02-04 03:27:29
527,Waipawa,-41.4122,175.5153,74.03,42,95,6.67,overcast clouds,NZ,2022-02-04 03:23:08
